delivery_id,timestamp,origin_lat,origin_lon,origin_city,dest_lat,dest_lon,dest_city,distance,traffic_index,temperature,precipitation,wind_speed,weather_condition,vehicle_type,vehicle_capacity_weight,vehicle_capacity_volume,vehicle_avg_speed,package_weight,package_volume,package_priority,special_handling,num_stops,day_of_week,time_of_day,actual_delivery_time
DEL000371,2023-06-21 14:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.75,22.1,0.06,2.6,clear,Sprinter,1500,15,50,1117.09,1.31,5,False,1,2,14,6227.33
DEL000372,2023-12-16 17:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.75,3.0,0.25,14.3,cloudy,Large Truck,5000,30,35,3841.03,22.29,4,False,0,5,17,5469.31
DEL000373,2023-08-14 19:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.79,21.7,0.09,25.8,clear,Sprinter,1500,15,50,300.96,7.95,2,True,5,0,19,2820.37
DEL000374,2023-03-12 16:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.4,14.0,1.9,27.9,rain,Large Truck,5000,30,35,107.44,9.78,3,False,5,6,16,2430.55
DEL000375,2023-05-19 12:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.78,17.1,0.15,29.2,cloudy,Sprinter,1500,15,50,1015.67,6.87,3,False,2,4,12,4877.07
DEL000376,2023-08-01 13:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.53,24.9,0.06,2.5,clear,Large Truck,5000,30,35,3555.98,13.45,5,True,2,1,13,1827.68
DEL000377,2023-12-24 06:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.74,9.7,0.06,26.3,clear,Large Truck,5000,30,35,105.61,19.35,3,False,5,6,6,3128.35
DEL000378,2023-04-27 17:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.56,15.4,0.18,8.7,cloudy,Large Truck,5000,30,35,1269.48,5.76,2,False,0,3,17,2426.09
DEL000379,2023-12-13 12:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.68,3.2,0.08,9.1,clear,Large Truck,5000,30,35,2701.87,14.18,1,False,3,2,12,8145.05
DEL000380,2023-04-27 11:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.67,13.2,0.1,7.1,clear,Medium Truck,3000,20,40,104.74,5.01,5,True,4,3,11,2234.83
DEL000381,2023-07-18 18:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.91,21.4,0.68,27.5,rain,Sprinter,1500,15,50,450.43,3.91,1,True,3,1,18,11838.08
DEL000382,2023-08-10 17:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.91,21.5,0.02,16.5,clear,Medium Truck,3000,20,40,1836.45,12.39,5,False,4,3,17,2753.82
DEL000383,2023-04-22 10:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.34,14.7,0.06,22.6,clear,Large Truck,5000,30,35,1492.95,13.3,4,False,3,5,10,1751.27
DEL000384,2023-05-07 20:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.3,15.3,0.08,27.6,clear,Sprinter,1500,15,50,323.07,4.12,1,False,3,6,20,2443.01
DEL000385,2023-11-12 18:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.54,14.1,1.81,20.7,rain,Medium Truck,3000,20,40,346.28,5.28,3,True,4,6,18,2959.9
DEL000386,2023-05-10 13:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.76,14.2,0.02,17.5,clear,Sprinter,1500,15,50,316.13,5.67,3,False,3,2,13,5313.61
DEL000387,2023-09-19 13:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.48,10.2,0.08,12.6,clear,Medium Truck,3000,20,40,1164.17,4.95,2,False,3,1,13,5002.36
DEL000388,2023-03-27 07:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.83,20.0,0.08,6.3,clear,Small Van,1000,10,45,284.78,7.54,4,True,2,0,7,7638.44
DEL000389,2023-10-22 12:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.3,13.5,0.16,10.8,cloudy,Medium Truck,3000,20,40,87.2,7.99,2,False,0,6,12,3652.51
DEL000390,2023-09-02 16:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,1.13,6.6,1.14,16.5,rain,Medium Truck,3000,20,40,830.85,14.24,1,False,2,5,16,3745.18
DEL000391,2023-03-28 19:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.65,17.2,0.08,11.9,clear,Small Van,1000,10,45,194.13,4.46,4,False,0,1,19,2426.18
DEL000392,2023-12-18 07:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.72,2.8,0.1,23.8,clear,Large Truck,5000,30,35,2227.79,12.29,4,False,4,0,7,8669.4
DEL000393,2023-12-24 17:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.83,0.6,0.0,22.8,clear,Sprinter,1500,15,50,107.36,4.75,5,False,1,6,17,4753.13
DEL000394,2023-07-12 19:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.68,21.4,0.09,7.8,clear,Large Truck,5000,30,35,805.32,21.93,4,False,1,2,19,2387.28
DEL000395,2023-12-01 11:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.41,2.3,0.06,13.2,cloudy,Small Van,1000,10,45,292.94,6.1,4,False,3,4,11,7774.23
DEL000396,2023-12-19 09:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.7,5.7,1.05,23.8,snow,Large Truck,5000,30,35,2448.97,9.64,5,False,4,1,9,7632.95
DEL000397,2023-06-07 06:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.79,28.0,0.02,20.1,clear,Medium Truck,3000,20,40,318.92,4.6,5,False,3,2,6,8592.06
DEL000398,2023-10-19 17:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,1.06,5.4,0.08,20.5,clear,Medium Truck,3000,20,40,236.62,14.52,4,False,4,3,17,4869.67
DEL000399,2023-11-16 17:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.66,14.8,0.05,6.5,clear,Sprinter,1500,15,50,151.49,8.09,2,False,5,3,17,4766.88
DEL000400,2023-03-31 13:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.41,11.6,1.79,6.1,rain,Large Truck,5000,30,35,1865.2,14.66,3,False,3,4,13,3516.63
DEL000401,2023-07-22 13:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.77,27.1,0.08,28.7,clear,Large Truck,5000,30,35,2166.8,11.05,4,False,2,5,13,4455.97
DEL000402,2023-09-16 06:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.37,7.4,0.08,26.0,clear,Medium Truck,3000,20,40,1522.38,3.66,2,True,1,5,6,3415.02
DEL000403,2023-11-17 06:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.23,7.1,0.01,23.7,clear,Sprinter,1500,15,50,1031.03,11.89,2,False,0,4,6,6362.89
DEL000404,2023-05-24 20:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.53,19.0,0.06,13.2,cloudy,Medium Truck,3000,20,40,1519.24,9.92,5,False,5,2,20,5207.73
DEL000405,2023-09-12 10:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.23,5.5,0.3,20.8,cloudy,Small Van,1000,10,45,306.93,5.95,5,False,2,1,10,3607.57
DEL000406,2023-04-16 11:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.41,10.4,0.03,27.1,cloudy,Small Van,1000,10,45,700.77,1.77,4,False,2,6,11,3757.0
DEL000407,2023-03-14 07:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,1.1,16.8,0.07,11.6,clear,Medium Truck,3000,20,40,2108.69,13.79,5,False,4,1,7,2732.04
DEL000408,2023-06-27 18:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.81,20.7,0.2,28.0,cloudy,Small Van,1000,10,45,602.28,0.33,4,False,3,1,18,4994.77
DEL000409,2023-07-27 13:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.46,23.7,0.07,21.5,clear,Medium Truck,3000,20,40,991.34,5.66,1,False,2,3,13,4312.79
DEL000410,2023-04-28 15:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.28,17.5,0.08,0.1,clear,Large Truck,5000,30,35,2330.95,14.3,1,False,4,4,15,3997.13
DEL000411,2023-09-08 10:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.78,8.7,0.06,23.0,clear,Small Van,1000,10,45,591.37,3.1,3,False,2,4,10,3615.9
DEL000412,2023-10-22 07:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.68,12.6,0.25,6.4,cloudy,Small Van,1000,10,45,790.56,3.44,5,False,5,6,7,2430.11
DEL000413,2023-10-02 17:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.58,8.5,0.07,2.1,clear,Large Truck,5000,30,35,69.68,4.13,3,False,3,0,17,2180.55
DEL000414,2023-02-15 18:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.16,6.6,1.25,14.7,rain,Sprinter,1500,15,50,63.48,11.65,4,False,4,2,18,7356.92
DEL000415,2023-12-01 20:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.72,8.2,0.1,20.3,clear,Medium Truck,3000,20,40,1992.09,10.07,1,False,3,4,20,5430.07
DEL000416,2023-07-26 11:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.52,21.4,0.22,27.7,cloudy,Large Truck,5000,30,35,2083.59,6.83,4,True,5,2,11,8194.12
DEL000417,2023-10-06 20:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.57,12.9,0.04,4.5,clear,Medium Truck,3000,20,40,1894.58,8.59,1,False,5,4,20,332.85
DEL000418,2023-07-01 16:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.48,22.3,0.01,27.0,clear,Medium Truck,3000,20,40,362.38,8.93,4,True,5,5,16,1945.94
DEL000419,2023-02-03 17:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,1.18,5.4,0.07,19.5,clear,Sprinter,1500,15,50,1121.2,1.09,4,False,1,4,17,6313.51
DEL000420,2023-06-14 16:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.55,29.3,1.16,12.6,snow,Large Truck,5000,30,35,1093.05,0.63,3,False,0,2,16,7530.86
DEL000421,2023-11-29 13:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.58,9.1,0.02,10.1,clear,Large Truck,5000,30,35,1661.06,3.23,3,False,3,2,13,2242.84
DEL000422,2023-07-04 07:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.99,26.2,1.32,3.9,rain,Large Truck,5000,30,35,1356.04,18.02,4,False,0,1,7,11754.8
DEL000423,2023-11-28 19:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.67,13.3,0.29,6.2,cloudy,Large Truck,5000,30,35,3670.44,1.71,1,False,4,1,19,5285.5
DEL000424,2023-03-15 13:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.25,15.0,0.05,13.3,clear,Medium Truck,3000,20,40,2134.82,8.87,3,False,2,2,13,4461.34
DEL000425,2023-03-09 07:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.42,14.2,1.5,13.5,snow,Large Truck,5000,30,35,3207.64,15.93,1,False,0,3,7,7243.03
DEL000426,2023-03-04 08:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.97,17.7,1.02,0.8,rain,Sprinter,1500,15,50,115.23,2.62,4,False,5,5,8,3608.69
DEL000427,2023-11-19 06:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.65,9.8,0.06,26.7,cloudy,Small Van,1000,10,45,674.73,7.02,4,False,0,6,6,4595.55
DEL000428,2023-11-01 19:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.66,13.4,0.07,18.1,cloudy,Small Van,1000,10,45,376.64,6.33,4,False,4,2,19,2445.06
DEL000429,2023-09-12 15:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.31,10.5,0.1,17.5,clear,Medium Truck,3000,20,40,881.19,11.5,1,True,1,1,15,3669.03
DEL000430,2023-02-01 16:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.69,7.7,1.37,27.8,rain,Small Van,1000,10,45,696.47,7.73,3,False,4,2,16,3729.9
DEL000431,2023-08-25 06:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.51,26.4,0.08,12.4,cloudy,Small Van,1000,10,45,390.68,3.43,2,False,1,4,6,4703.77
DEL000432,2023-11-14 20:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.22,6.4,0.06,16.3,clear,Small Van,1000,10,45,31.76,4.87,2,False,3,1,20,4029.92
DEL000433,2023-12-03 14:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.55,8.6,1.75,7.5,rain,Sprinter,1500,15,50,794.85,6.83,4,False,0,6,14,3885.48
DEL000434,2023-04-21 16:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.35,13.0,0.09,0.2,clear,Large Truck,5000,30,35,2967.08,4.36,2,False,2,4,16,1730.96
DEL000435,2023-04-14 18:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.96,15.5,0.15,14.2,cloudy,Large Truck,5000,30,35,350.27,16.22,2,True,0,4,18,5328.46
DEL000436,2023-02-22 18:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.85,3.0,0.03,16.5,cloudy,Large Truck,5000,30,35,2456.64,7.62,1,False,3,2,18,4104.06
DEL000437,2023-02-24 20:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.23,0.0,0.03,5.0,clear,Large Truck,5000,30,35,3639.85,1.05,2,False,3,4,20,219.48
DEL000438,2023-08-15 13:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.58,22.2,0.1,28.0,clear,Sprinter,1500,15,50,158.56,10.78,1,False,5,1,13,5793.35
DEL000439,2023-10-18 10:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.79,8.1,0.07,11.2,clear,Sprinter,1500,15,50,48.55,3.72,3,False,2,2,10,5184.39
DEL000440,2023-09-26 06:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.53,10.5,0.01,9.5,clear,Medium Truck,3000,20,40,747.5,3.46,5,False,4,1,6,6945.67
DEL000441,2023-11-11 16:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.15,10.6,0.1,5.8,clear,Small Van,1000,10,45,672.37,4.29,2,False,1,5,16,5642.35
DEL000442,2023-05-30 20:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.64,18.2,0.0,19.2,clear,Sprinter,1500,15,50,1058.38,3.16,4,True,0,1,20,5721.8
DEL000443,2023-01-29 08:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.37,0.7,0.04,13.1,clear,Medium Truck,3000,20,40,401.51,12.5,5,False,4,6,8,1826.95
DEL000444,2023-05-06 06:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.62,16.9,0.75,4.0,rain,Large Truck,5000,30,35,591.1,9.66,2,False,1,5,6,9086.36
DEL000445,2023-08-21 11:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.73,29.5,0.08,20.3,clear,Sprinter,1500,15,50,1007.21,0.22,3,True,4,0,11,2365.09
DEL000446,2023-06-17 08:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.55,27.5,0.09,28.7,clear,Medium Truck,3000,20,40,881.3,6.9,4,False,1,5,8,2159.08
DEL000447,2023-02-27 14:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.47,8.5,0.03,17.6,clear,Large Truck,5000,30,35,2819.08,23.03,2,False,0,0,14,7405.77
DEL000448,2023-05-05 11:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.59,15.0,0.02,1.0,clear,Large Truck,5000,30,35,3502.05,20.09,3,False,1,4,11,4404.12
DEL000449,2023-12-15 09:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.48,9.6,1.16,25.9,rain,Small Van,1000,10,45,62.87,4.79,4,False,4,4,9,8755.93
DEL000450,2023-08-15 20:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.73,21.3,0.03,25.1,clear,Small Van,1000,10,45,162.22,5.34,5,False,3,1,20,4977.04
DEL000451,2023-09-03 16:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.78,9.2,0.02,6.2,clear,Medium Truck,3000,20,40,356.68,7.84,4,False,1,6,16,2408.43
DEL000452,2023-01-25 14:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.3,3.2,0.2,10.0,cloudy,Medium Truck,3000,20,40,1120.2,9.48,1,False,1,2,14,7265.68
DEL000453,2023-03-21 16:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.41,10.9,1.19,11.2,rain,Sprinter,1500,15,50,876.83,8.88,2,False,5,1,16,5325.79
DEL000454,2023-02-11 14:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.63,8.7,0.03,1.6,clear,Large Truck,5000,30,35,819.92,6.31,1,False,1,5,14,7159.84
DEL000455,2023-01-05 20:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.48,2.3,0.16,26.3,cloudy,Sprinter,1500,15,50,321.18,2.29,5,False,2,3,20,4361.54
DEL000456,2023-09-21 19:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.66,15.0,0.09,11.7,clear,Medium Truck,3000,20,40,928.96,3.84,1,False,0,3,19,4742.92
DEL000457,2023-08-05 17:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.74,20.4,1.61,25.0,rain,Medium Truck,3000,20,40,251.73,3.49,3,False,0,5,17,11258.92
DEL000458,2023-07-22 13:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.4,23.4,0.02,27.6,clear,Large Truck,5000,30,35,3931.92,1.25,1,False,0,5,13,4484.92
DEL000459,2023-08-31 20:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.78,24.8,0.02,8.1,clear,Large Truck,5000,30,35,2880.08,6.97,2,False,1,3,20,4964.83
DEL000460,2023-01-13 19:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.64,4.5,0.02,6.2,clear,Medium Truck,3000,20,40,482.86,5.43,1,False,3,4,19,4464.83
DEL000461,2023-01-23 10:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.75,7.6,1.49,5.6,rain,Medium Truck,3000,20,40,269.12,12.68,3,False,5,0,10,11751.63
DEL000462,2023-06-19 11:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.47,21.0,0.08,22.7,clear,Large Truck,5000,30,35,3352.03,3.46,1,False,2,0,11,3917.61
DEL000463,2023-06-17 08:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,1.1,22.2,0.09,13.8,clear,Sprinter,1500,15,50,847.48,9.0,5,False,0,5,8,10703.93
DEL000464,2023-06-21 11:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.28,23.1,0.22,19.8,cloudy,Small Van,1000,10,45,569.74,6.12,4,False,4,2,11,3682.24
DEL000465,2023-02-16 06:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.38,5.8,1.15,24.7,rain,Sprinter,1500,15,50,281.6,3.51,2,False,3,3,6,5270.34
DEL000466,2023-10-04 10:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.77,10.7,0.02,6.0,clear,Sprinter,1500,15,50,879.43,8.23,2,False,4,2,10,2389.13
DEL000467,2023-03-28 13:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.35,16.1,0.52,13.8,rain,Sprinter,1500,15,50,935.4,8.78,4,False,0,1,13,6274.2
DEL000468,2023-02-13 08:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.89,3.6,0.07,21.5,clear,Sprinter,1500,15,50,508.63,6.45,3,False,3,0,8,2754.13
DEL000469,2023-05-15 14:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.79,15.1,0.01,17.8,clear,Medium Truck,3000,20,40,751.39,13.06,1,False,4,0,14,7628.7
DEL000470,2023-07-25 11:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.38,21.5,0.1,24.7,cloudy,Small Van,1000,10,45,338.63,2.32,5,False,4,1,11,6662.2
DEL000471,2023-01-25 09:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,1.17,2.4,0.06,19.9,clear,Large Truck,5000,30,35,521.38,3.69,2,False,5,2,9,10215.02
DEL000472,2023-07-05 17:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,1.09,25.9,0.7,16.7,snow,Sprinter,1500,15,50,711.5,10.79,3,False,3,2,17,16753.47
DEL000473,2023-09-17 06:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.75,14.0,0.09,7.5,clear,Sprinter,1500,15,50,756.39,2.25,1,False,3,6,6,380.15
DEL000474,2023-08-05 11:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.71,21.8,0.0,7.1,clear,Medium Truck,3000,20,40,725.93,4.86,2,True,1,5,11,296.85
DEL000475,2023-01-21 14:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.61,0.2,0.03,25.2,cloudy,Sprinter,1500,15,50,391.77,4.77,2,False,3,5,14,4855.44
DEL000476,2023-06-22 11:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.58,22.2,0.18,28.9,cloudy,Small Van,1000,10,45,219.65,3.26,4,False,2,3,11,8536.71
DEL000477,2023-08-18 09:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.95,20.0,0.09,2.0,clear,Sprinter,1500,15,50,61.24,5.22,5,False,0,4,9,8657.55
DEL000478,2023-07-15 16:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.34,20.2,0.07,10.3,clear,Small Van,1000,10,45,631.41,2.88,5,False,3,5,16,1822.09
DEL000479,2023-09-06 07:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,1.03,12.5,0.06,21.4,clear,Medium Truck,3000,20,40,1294.88,1.87,2,False,2,2,7,5354.07
DEL000480,2023-04-09 07:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.83,10.0,1.28,15.0,rain,Large Truck,5000,30,35,2596.5,0.89,5,False,5,6,7,3398.54
DEL000481,2023-10-16 10:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.64,12.3,0.58,14.8,snow,Medium Truck,3000,20,40,215.53,0.11,3,False,4,0,10,8204.82
DEL000482,2023-04-07 19:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.63,11.1,0.05,12.6,clear,Medium Truck,3000,20,40,219.86,9.44,1,False,1,4,19,4000.62
DEL000483,2023-12-03 12:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.53,1.1,1.4,6.6,rain,Small Van,1000,10,45,353.02,1.25,3,False,2,6,12,347.37
DEL000484,2023-03-20 15:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.51,14.5,0.09,26.8,cloudy,Small Van,1000,10,45,558.08,0.95,1,False,2,0,15,4188.52
DEL000485,2023-04-12 19:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.69,17.4,0.02,16.8,clear,Sprinter,1500,15,50,1174.09,9.79,2,False,2,2,19,8474.39
DEL000486,2023-05-13 08:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.42,10.9,0.04,25.0,clear,Medium Truck,3000,20,40,2182.75,13.54,2,False,2,5,8,3590.48
DEL000487,2023-08-23 20:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.68,23.7,0.06,28.2,clear,Small Van,1000,10,45,392.75,5.34,3,False,0,2,20,1941.59
DEL000488,2023-10-23 20:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.41,13.5,0.03,8.9,clear,Large Truck,5000,30,35,1896.04,15.13,3,False,4,0,20,2660.4
DEL000489,2023-10-12 12:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.65,7.0,0.03,26.5,clear,Medium Truck,3000,20,40,1498.2,15.15,3,False,4,3,12,4627.95
DEL000490,2023-05-21 07:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.9,16.0,0.04,2.2,clear,Small Van,1000,10,45,644.97,2.02,5,False,4,6,7,402.67
DEL000491,2023-09-07 13:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.74,7.4,0.04,2.3,clear,Sprinter,1500,15,50,199.42,1.22,2,False,1,3,13,3039.57
DEL000492,2023-09-29 06:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.38,6.4,0.03,20.2,clear,Medium Truck,3000,20,40,1121.96,10.04,3,True,2,4,6,249.26
DEL000493,2023-02-14 10:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.35,8.8,0.09,17.5,clear,Small Van,1000,10,45,531.62,6.9,1,False,1,1,10,3425.48
DEL000494,2023-05-26 07:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,1.02,15.4,0.06,14.5,clear,Large Truck,5000,30,35,2823.36,18.89,5,True,5,4,7,6709.81
